created_at,updated_at,id,text,location,media,media_url,file,from_agent,chat_sender,message_type,raw_json,llm_message_dump,external_id,read_at,delivered_at,archived_at,agent_id,agent_member_id,conversation_id,card_type,mime_type
2026-08-29 16:01:50.000000+00,2026-08-29 16:01:50.000000+00,66f2e916-2030-52fd-bea5-28ea289fe6f0,"Kijk ook in je spamfolder. Anders kun je op shop.decibeloutdoor.com/help de optie ""Ik kan mijn ticket niet vinden"" kiezen.",,,,,true,,LLM_RESPONSE,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,05e4d5bd-17e0-5ec0-8182-abff2bf2e241,b3b42dff-dac7-5fbc-bfa9-9217fb0e10d7,,
2026-08-29 19:00:45.000000+00,2026-08-29 19:00:45.000000+00,10b58431-909e-5ac9-8099-164c478947aa,Ik zoek de EHBO post,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,e118ffbe-f83f-5ea5-a6c3-73098874c4bd,df952f64-16cb-5bca-85f6-e10ca84041ec,,
2026-08-29 19:01:50.000000+00,2026-08-29 19:01:50.000000+00,c0ff704c-88bd-5b9c-805d-fba4d4c40cf4,De EHBO-posten vind je naast het informatiepunt bij ingang Noord en centraal op het terrein bij de foodcourt.,,,,,true,,LLM_RESPONSE,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,e118ffbe-f83f-5ea5-a6c3-73098874c4bd,df952f64-16cb-5bca-85f6-e10ca84041ec,,
2026-08-29 22:00:45.000000+00,2026-08-29 22:00:45.000000+00,912bb06a-c3e9-5a8c-8c1e-794be468881b,Wanneer komen de foto's van dit jaar online?,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,c2d7bf09-1bb1-5298-af65-f8041e44c8d9,27245162-edcd-5878-93f4-cbbed86296fd,,
2026-08-29 22:01:50.000000+00,2026-08-29 22:01:50.000000+00,ba8527d7-9df2-50f1-8dd9-77e125cd36b0,Ik heb helaas geen specifieke informatie over wanneer de festivalfoto's beschikbaar komen. Houd de officiele kanalen in de gaten.,,,,,true,,LLM_RESPONSE,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,c2d7bf09-1bb1-5298-af65-f8041e44c8d9,27245162-edcd-5878-93f4-cbbed86296fd,,
2026-08-29 22:03:15.000000+00,2026-08-29 22:03:15.000000+00,b1de09f0-e582-5eba-81df-bd37f1f01bbf,"Jammer, had ik graag geweten",,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,c2d7bf09-1bb1-5298-af65-f8041e44c8d9,27245162-edcd-5878-93f4-cbbed86296fd,,
2026-08-30 01:00:45.000000+00,2026-08-30 01:00:45.000000+00,b19a5494-9686-52e2-b8bc-e36ab96a6f06,Waar is de Kiss & Ride op maandag?,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,6916663c-4241-541c-9b8e-a5758e18d4e2,0586c631-e5d6-5ce9-93b5-80ad265c11d7,,
2026-08-30 01:01:50.000000+00,2026-08-30 01:01:50.000000+00,58e82b34-b569-57e2-bc06-5616859b86a6,Voor maandag heb ik geen specifieke locatie in mijn informatie staan. Volg ter plaatse de borden of vraag een crewlid.,,,,,true,,LLM_RESPONSE,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,6916663c-4241-541c-9b8e-a5758e18d4e2,0586c631-e5d6-5ce9-93b5-80ad265c11d7,,
2026-08-30 04:00:45.000000+00,2026-08-30 04:00:45.000000+00,e45ff5f7-9e61-59a9-bd0d-97de5b6b054b,Zijn er oplaadpunten bij de mainstage?,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,f1cb15e0-4152-594a-a4d6-21228bc256c9,e232f59d-595e-5a23-a30f-2b3812228612,,
2026-08-30 04:01:50.000000+00,2026-08-30 04:01:50.000000+00,0aaeb372-5377-5d45-8294-1a733c0571f5,Ik heb geen specifieke informatie over een powerbank-station direct bij de mainstage.,,,,,true,,LLM_RESPONSE,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,f1cb15e0-4152-594a-a4d6-21228bc256c9,e232f59d-595e-5a23-a30f-2b3812228612,,
2026-08-30 07:00:45.000000+00,2026-08-30 07:00:45.000000+00,39ef9d27-9d1c-5a22-b3b3-720a85a9a645,Mag ik mijn hond meenemen naar de camping?,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,2c66c874-7d64-56a3-86ce-4fb8c361b327,7b73073a-daaf-5f32-810b-c2c9b54c8401,,
2026-08-30 07:01:50.000000+00,2026-08-30 07:01:50.000000+00,01e811ac-53a6-587e-8e95-4a166d3f493e,Dat weet ik helaas niet. Ik heb hier geen informatie over in mijn kennis.,,,,,true,,LLM_RESPONSE,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,2c66c874-7d64-56a3-86ce-4fb8c361b327,7b73073a-daaf-5f32-810b-c2c9b54c8401,,
2026-08-30 10:00:45.000000+00,2026-08-30 10:00:45.000000+00,27a77de3-9b65-514b-b735-c9a2488145c2,Hoeveel borg zit er op een locker?,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,c2620a71-11a3-573a-8960-d8769b3a1b1f,d46795d9-869c-5433-baea-c64753fae947,,
2026-08-30 10:01:50.000000+00,2026-08-30 10:01:50.000000+00,ffe10464-ccf7-5ca6-afdb-8378562f6ff2,Ik heb geen informatie over de exacte huurprijs of borg van de lockers.,,,,,true,,LLM_RESPONSE,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,c2620a71-11a3-573a-8960-d8769b3a1b1f,d46795d9-869c-5433-baea-c64753fae947,,
2026-08-30 10:03:15.000000+00,2026-08-30 10:03:15.000000+00,55a4ac4a-3fde-5612-a0ea-fe5b89a0168f,Dat is niet handig,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,c2620a71-11a3-573a-8960-d8769b3a1b1f,d46795d9-869c-5433-baea-c64753fae947,,
2026-08-30 13:00:45.000000+00,2026-08-30 13:00:45.000000+00,15a901e5-f199-557c-87c2-61dc4a14cbb5,Kan ik ergens tickets kopen voor die snelle rib op het water?,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,e3be2f5b-40ee-5bf5-a48f-2edf51cba83c,17cb7462-9758-510b-bea1-8b671ef2ec1f,,
2026-08-30 13:01:50.000000+00,2026-08-30 13:01:50.000000+00,e95480e9-2377-57a2-9185-413856707ccd,Wat leuk dat je die gespot hebt! Ik ga meteen voor je kijken of er tickets beschikbaar zijn.,,,,,true,,LLM_RESPONSE,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,e3be2f5b-40ee-5bf5-a48f-2edf51cba83c,17cb7462-9758-510b-bea1-8b671ef2ec1f,,
2026-08-30 16:00:45.000000+00,2026-08-30 16:00:45.000000+00,d3f5ffdb-925d-5756-ba62-516682966d09,Verkopen jullie oordoppen op het terrein?,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,709a5ce7-19ae-5455-bc65-72ea7c42ad03,562ea53b-8f12-5b01-a4ea-1297a66f2919,,
2026-08-30 16:01:50.000000+00,2026-08-30 16:01:50.000000+00,57ca52b9-e608-59e5-9141-1aa040c864d3,"Goede vraag, ik zoek het even op voor je.",,,,,true,,LLM_RESPONSE,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,709a5ce7-19ae-5455-bc65-72ea7c42ad03,562ea53b-8f12-5b01-a4ea-1297a66f2919,,
2026-08-30 19:00:45.000000+00,2026-08-30 19:00:45.000000+00,85ad0c14-c1da-56fd-ada2-856c0c6a43d7,Tot hoe laat kan ik maandag uitchecken op de camping?,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,adc3d889-fc75-5d6d-bd59-b5ce85bdde5a,6984de04-5921-5a1b-a8d0-484517aaf7d1,,
2026-08-30 19:01:50.000000+00,2026-08-30 19:01:50.000000+00,f4c38c01-16fa-5ef1-8813-5b07e05fa12f,Die exacte uitchecktijd staat niet in mijn informatie. Je kunt mailen naar info@decibeloutdoor.com of WhatsApp gebruiken.,,,,,true,,LLM_RESPONSE,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,adc3d889-fc75-5d6d-bd59-b5ce85bdde5a,6984de04-5921-5a1b-a8d0-484517aaf7d1,,
2026-08-30 22:00:45.000000+00,2026-08-30 22:00:45.000000+00,e67e95ef-37f8-5fa3-badc-bfc57b57c63c,Ik wil de naam op mijn ticket laten wijzigen,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,9a1eb668-2cd7-5c80-ace0-9e74021a8db7,2f101f5c-67ad-5a19-9dc4-63fed0da2d3a,,
2026-08-30 22:01:50.000000+00,2026-08-30 22:01:50.000000+00,0a77b943-973a-5414-b275-c3549a5799c6,Daar kan ik je helaas niet mee helpen. Neem contact op met de ticketservice via info@decibeloutdoor.com.,,,,,true,,LLM_RESPONSE,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,9a1eb668-2cd7-5c80-ace0-9e74021a8db7,2f101f5c-67ad-5a19-9dc4-63fed0da2d3a,,
2026-08-30 22:03:15.000000+00,2026-08-30 22:03:15.000000+00,d9f0e0e4-0b46-508d-84fc-511d082be832,Waarom kan dat niet gewoon hier,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,9a1eb668-2cd7-5c80-ace0-9e74021a8db7,2f101f5c-67ad-5a19-9dc4-63fed0da2d3a,,
2026-08-31 01:00:45.000000+00,2026-08-31 01:00:45.000000+00,2f9346aa-7400-5d2b-a137-5ff8e61b88b9,"Ons huisje gaat niet open met de code, we hebben het meerdere keren geprobeerd",,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,2f9ace8f-b4f2-546f-a699-0d073bd50a3a,1d6e5161-365c-5134-ad64-46e6c44fa9cd,,
2026-08-31 01:01:50.000000+00,2026-08-31 01:01:50.000000+00,e1fb88cf-414b-50e9-b391-14323c6dd46e,Wat vervelend. Voor dringende problemen op het terrein kun je het beste ons service- en noodnummer bellen: 0800 1234567.,,,,,true,,LLM_RESPONSE,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,2f9ace8f-b4f2-546f-a699-0d073bd50a3a,1d6e5161-365c-5134-ad64-46e6c44fa9cd,,
2026-08-31 01:03:15.000000+00,2026-08-31 01:03:15.000000+00,2a7483c8-2168-548e-8d77-bb14703d5045,We staan hier al een half uur in de regen,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,2f9ace8f-b4f2-546f-a699-0d073bd50a3a,1d6e5161-365c-5134-ad64-46e6c44fa9cd,,
2026-08-31 04:00:45.000000+00,2026-08-31 04:00:45.000000+00,4742a3de-3eb5-504f-a819-c63aa949ceef,"Mijn polsbandje is doorgeknipt, wat nu?",,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,245b6a12-bcd9-580c-87b9-650f090cebb9,71588a13-ad68-58d8-9a5e-3bd8c5c821a2,,
2026-08-31 04:01:50.000000+00,2026-08-31 04:01:50.000000+00,44416e8f-b144-5d7c-8fd2-1ab8cede9ab2,Ga naar het ticketpunt bij de hoofdingang. Daar krijg je een nieuw bandje tegen inlevering van het oude.,,,,,true,,LLM_RESPONSE,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,245b6a12-bcd9-580c-87b9-650f090cebb9,71588a13-ad68-58d8-9a5e-3bd8c5c821a2,,
2026-08-31 04:03:15.000000+00,2026-08-31 04:03:15.000000+00,296c8766-acb5-51d9-8a13-2c61eb5d31cb,"Perfect, bedankt!",,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,245b6a12-bcd9-580c-87b9-650f090cebb9,71588a13-ad68-58d8-9a5e-3bd8c5c821a2,,
2026-08-31 07:00:45.000000+00,2026-08-31 07:00:45.000000+00,f8bcac7d-b8c1-50e9-bb99-36b6aa614f3b,Waar kan ik een gevonden telefoon inleveren?,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,13828cd4-0f57-56f1-b671-c30ad6d1e44d,c5d4d3cf-a25b-56c5-ba16-cf276e4f1575,,
2026-08-31 07:01:50.000000+00,2026-08-31 07:01:50.000000+00,81f41d5f-e726-5e43-9db7-23bc4fc1f49a,"Bij de Lost & Found stand naast de lockers, of bij ingang Noord en Zuid.",,,,,true,,LLM_RESPONSE,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,13828cd4-0f57-56f1-b671-c30ad6d1e44d,c5d4d3cf-a25b-56c5-ba16-cf276e4f1575,,
2026-08-31 10:00:45.000000+00,2026-08-31 10:00:45.000000+00,8daf4637-40ce-53c6-b053-e41a8b24e054,Mijn opwaardering is mislukt maar het geld is wel afgeschreven!,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,ffba6a2b-04ac-5060-b62e-f545eb148e10,ce9ac876-270c-59df-996c-f616723f3138,,
2026-08-31 10:01:50.000000+00,2026-08-31 10:01:50.000000+00,6b08fd97-812c-55ee-8f7a-16ae01dbdd28,Ga langs de cashless-balie bij ingang Zuid. Daar kunnen ze de transactie direct terugdraaien of je saldo bijschrijven.,,,,,true,,LLM_RESPONSE,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,ffba6a2b-04ac-5060-b62e-f545eb148e10,ce9ac876-270c-59df-996c-f616723f3138,,
2026-08-31 10:03:15.000000+00,2026-08-31 10:03:15.000000+00,e6727172-35ec-5a19-8f7f-70ffbad51e30,"Opgelost, top!",,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,ffba6a2b-04ac-5060-b62e-f545eb148e10,ce9ac876-270c-59df-996c-f616723f3138,,
2026-08-31 13:00:45.000000+00,2026-08-31 13:00:45.000000+00,b52a8b0c-e441-5312-a381-6d3b879b4060,You guys went ALL OUT! Thank you for closing out Decibel outdoor in true hardcore style. Want to see today's epic final moments? Tap the link to get the recap!,,,,,true,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,15988ee2-c0dd-56b1-b61d-50b1acf781c8,2d6173fb-b52e-5e4f-aae3-0ad38190d74c,,
2026-08-31 13:01:50.000000+00,2026-08-31 13:01:50.000000+00,286f3d88-1aa8-515a-b696-11c0767fe87b,See Saturday's recap,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,15988ee2-c0dd-56b1-b61d-50b1acf781c8,2d6173fb-b52e-5e4f-aae3-0ad38190d74c,,
2026-08-31 13:03:15.000000+00,2026-08-31 13:03:15.000000+00,eea048f1-4945-5145-a637-21ec1756e7b7,See Saturday's recap here: https://ccrbaf.s.gy/dzTiw7,,,,,true,,REPLY_TAKEOVER,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,15988ee2-c0dd-56b1-b61d-50b1acf781c8,2d6173fb-b52e-5e4f-aae3-0ad38190d74c,,
2026-08-31 16:00:45.000000+00,2026-08-31 16:00:45.000000+00,0855191e-c9ac-561b-bbae-5788dc2bffa0,You guys went ALL OUT! Thank you for closing out Decibel outdoor in true hardcore style. Want to see today's epic final moments? Tap the link to get the recap!,,,,,true,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,ff0db0ad-00c1-5be8-98ce-74ab7e409351,8e8b3388-2cb8-57e9-b97b-01d11e3c455a,,
2026-08-31 16:01:50.000000+00,2026-08-31 16:01:50.000000+00,428052f3-b673-512e-ac13-401fb28b9ca0,See Saturday's recap,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,ff0db0ad-00c1-5be8-98ce-74ab7e409351,8e8b3388-2cb8-57e9-b97b-01d11e3c455a,,
2026-08-31 16:03:15.000000+00,2026-08-31 16:03:15.000000+00,d8592610-19f7-54db-8079-42cdec2fef9b,See Saturday's recap here: https://ccrbaf.s.gy/dzTiw7,,,,,true,,REPLY_TAKEOVER,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,ff0db0ad-00c1-5be8-98ce-74ab7e409351,8e8b3388-2cb8-57e9-b97b-01d11e3c455a,,
2026-08-31 16:05:00.000000+00,2026-08-31 16:05:00.000000+00,93183751-51ec-52d8-ba02-a3f9a09c7fb9,See Sunday's recap,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,ff0db0ad-00c1-5be8-98ce-74ab7e409351,8e8b3388-2cb8-57e9-b97b-01d11e3c455a,,
2026-08-31 16:07:05.000000+00,2026-08-31 16:07:05.000000+00,8814e374-5aa8-509a-a4a4-891b6321b199,See Sunday's recap here: https://ccrbaf.s.gy/ngJE9g,,,,,true,,REPLY_TAKEOVER,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,ff0db0ad-00c1-5be8-98ce-74ab7e409351,8e8b3388-2cb8-57e9-b97b-01d11e3c455a,,
2026-08-31 19:00:45.000000+00,2026-08-31 19:00:45.000000+00,52f808c3-ddcc-5d6f-866a-61b896a9e67f,Dank je wel voor de snelle hulp!,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,834b0a08-99d9-59cc-8339-6ca5eca8b5d8,b46e3517-607f-5815-96bd-dc32bc6ed5f0,,
2026-08-31 19:01:50.000000+00,2026-08-31 19:01:50.000000+00,0ab4e9ff-2969-56bb-86fc-af0a9411bfde,Graag gedaan! Fijn festival nog.,,,,,true,,LLM_RESPONSE,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,834b0a08-99d9-59cc-8339-6ca5eca8b5d8,b46e3517-607f-5815-96bd-dc32bc6ed5f0,,
2026-08-31 22:00:45.000000+00,2026-08-31 22:00:45.000000+00,27706432-9e33-5391-adf4-ffce9670fcba,Yo,,,,,false,,,,,,,,,93c032f5-1430-54d8-a582-37ee1e69201a,b2a2597e-f0fa-5ee5-99f2-0b16790a072e,68e55fa1-b1e8-5604-8d04-71b0256165d5,,
