created_at,updated_at,id,text,location,media,media_url,file,from_agent,chat_sender,message_type,raw_json,llm_message_dump,external_id,read_at,delivered_at,archived_at,agent_id,agent_member_id,conversation_id,card_type,mime_type
2026-08-30 01:34:42.536505+00,2026-08-30 01:34:42.53653+00,929c9c70-4121-4ae1-bc37-ba21706926ea,Waar is de kiss en ride maandag ik ben heen met iemand ze auto mee gereden en.heb geen idee waar ik terug nu heen moet,,,,,false,,,,,,2026-08-30 01:34:42.53618+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,b2b58245-d75e-4dd5-8792-a294401ef9a5,09752897-d16c-476d-ae76-b8cf9dc94a98,,
2026-08-30 01:34:44.793146+00,2026-08-30 01:34:47.542067+00,3c03c879-6aec-47a1-b8c4-50d2f1d0b694,"De Kiss & Ride is op maandag te vinden bij de hoofdingang van het festivalterrein. Vanaf daar kun je gemakkelijk opgepikt worden.

Wil je ook weten hoe laat de Kiss & Ride op maandag geopend is, of heb je nog andere vragen over je vertrek?",,,,,true,,LLM_RESPONSE,,,,2026-08-30 01:34:59.987649+00,2026-08-30 01:34:46+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,b2b58245-d75e-4dd5-8792-a294401ef9a5,09752897-d16c-476d-ae76-b8cf9dc94a98,,
2026-08-30 01:34:59.237795+00,2026-08-30 01:34:59.237815+00,2e506fda-416c-407a-b0fb-17198d8a3adf,Ja,,,,,false,,,,,,2026-08-30 01:34:59.237537+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,b2b58245-d75e-4dd5-8792-a294401ef9a5,09752897-d16c-476d-ae76-b8cf9dc94a98,,
2026-08-30 01:35:02.287806+00,2026-08-30 01:35:04.679711+00,f264fd5b-3121-427a-a6fb-ca158847b700,"Wat goed dat je dat vraagt! Ik zoek even voor je op wat de openingstijden zijn van de Kiss & Ride op maandag.

Wil je in de tussentijd alvast weten hoe je het beste bij de hoofdingang komt?",,,,,true,,LLM_RESPONSE,,,,2026-08-30 01:35:24.688437+00,2026-08-30 01:35:03+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,b2b58245-d75e-4dd5-8792-a294401ef9a5,09752897-d16c-476d-ae76-b8cf9dc94a98,,
2026-08-30 01:35:24.12813+00,2026-08-30 01:35:24.128152+00,bf5dbb14-5b8a-43fe-95b1-f8f442d6bd6c,Is de hoofd ingang bij de mian stage of bij de pussy lounge,,,,,false,,,,,,2026-08-30 01:35:24.127905+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,b2b58245-d75e-4dd5-8792-a294401ef9a5,09752897-d16c-476d-ae76-b8cf9dc94a98,,
2026-08-30 01:35:30.507131+00,2026-08-30 01:35:33.910124+00,8db8ae0c-653f-45c9-8a21-a7aaf7849910,"De informatie die ik heb, specificeert niet direct of de hoofdingang bij de Main Stage of de Pussy Lounge ligt. Wel zijn er verschillende ingangen voor het festivalterrein.

Je hebt een Festival Ingang Noord en een Festival Ingang Zuid (deze is hetzelfde als de ingang voor de Lakeside Campsite).

Wil je weten waar deze ingangen precies liggen, of kan ik je helpen met de openingstijden van de Kiss & Ride op maandag?",,,,,true,,LLM_RESPONSE,,,,2026-08-30 01:35:53.749932+00,2026-08-30 01:35:32+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,b2b58245-d75e-4dd5-8792-a294401ef9a5,09752897-d16c-476d-ae76-b8cf9dc94a98,,
2026-08-30 01:35:53.20387+00,2026-08-30 01:35:53.203896+00,5d1856b1-b9ba-4418-b505-923d6df86f09,Ja,,,,,false,,,,,,2026-08-30 01:35:53.203502+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,b2b58245-d75e-4dd5-8792-a294401ef9a5,09752897-d16c-476d-ae76-b8cf9dc94a98,,
2026-08-30 01:35:55.544474+00,2026-08-30 01:35:57.862783+00,2ce23f06-865b-4517-afdf-c4429f5e3de2,"Wat goed dat je dat vraagt! Ik zoek even voor je op wat de openingstijden zijn van de Kiss & Ride op maandag.

Wil je in de tussentijd alvast weten hoe je het beste bij de hoofdingang komt?",,,,,true,,LLM_RESPONSE,,,,2026-08-30 01:36:06.805421+00,2026-08-30 01:35:56+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,b2b58245-d75e-4dd5-8792-a294401ef9a5,09752897-d16c-476d-ae76-b8cf9dc94a98,,
2026-08-30 01:36:06.322847+00,2026-08-30 01:36:06.322862+00,619baefa-bc19-409a-a396-d4255a169227,Ja,,,,,false,,,,,,2026-08-30 01:36:06.32262+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,b2b58245-d75e-4dd5-8792-a294401ef9a5,09752897-d16c-476d-ae76-b8cf9dc94a98,,
2026-08-30 01:36:10.398377+00,2026-08-30 01:36:12.532961+00,d43b019d-9331-4b92-bf32-ddb5af9cdc30,"De hoofdingang is niet één specifieke plek, maar er zijn twee festivalingangen:

*   **Festival Ingang Noord:** Deze vind je bij Beekse Bergen 1, 5081 NJ Hilvarenbeek.
*   **Festival Ingang Zuid:** Deze is hetzelfde als de ingang van de Lakeside Campsite en vind je ook bij Beekse Bergen 1, 5081 NJ Hilvarenbeek.

Helaas heb ik geen specifieke openingstijden voor de Kiss & Ride op maandag. Ik raad je aan om ter plaatse de borden te volgen of een crewlid te vragen voor de meest actuele informatie.

Kan ik je nog ergens anders mee helpen?",,,,,true,,LLM_RESPONSE,,,,2026-08-30 09:33:03.463994+00,2026-08-30 01:36:11+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,b2b58245-d75e-4dd5-8792-a294401ef9a5,09752897-d16c-476d-ae76-b8cf9dc94a98,,
2026-08-30 08:30:19.644505+00,2026-08-30 08:46:58.264926+00,bd8816cb-a32d-4374-88b1-6c4496f5f96d,"This Saturday you went ALL OUT! Thanks for bringing absolute madness and maximum energy to Day 2. Ready to check out today's highlights?

Tap below to get the recap! 👇",,,,,true,,,,,,2026-08-30 09:33:03.463994+00,2026-08-30 08:46:56+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,b2b58245-d75e-4dd5-8792-a294401ef9a5,09752897-d16c-476d-ae76-b8cf9dc94a98,,
2026-08-30 09:33:02.713959+00,2026-08-30 09:33:02.71398+00,2b4ede8e-43ca-4f12-8acc-94e8cd154a7e,See Saturday's recap,,,,,false,,,,,,2026-08-30 09:33:02.713574+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,b2b58245-d75e-4dd5-8792-a294401ef9a5,09752897-d16c-476d-ae76-b8cf9dc94a98,,
2026-08-30 09:33:03.984814+00,2026-08-30 09:33:11.849499+00,7601db22-0f2f-43cf-ae3d-26b9bec07421,See Saturday's recap here: https://ccrbaf.s.gy/dzTiw7?utm_source=momants,,,,,true,,REPLY_TAKEOVER,,,,,2026-08-30 09:33:10+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,b2b58245-d75e-4dd5-8792-a294401ef9a5,09752897-d16c-476d-ae76-b8cf9dc94a98,,
2026-08-30 10:30:26.102296+00,2026-08-30 10:30:38.2528+00,108f843c-245b-4617-9a26-33fc76281d60,"You guys went ALL OUT! ⚡ Thank you for closing out Decibel outdoor in true hardcore style. Want to see today's epic final moments?

Tap the link to get the recap! 👇",,,,,true,,,,,,,2026-08-30 10:30:28+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,b2b58245-d75e-4dd5-8792-a294401ef9a5,09752897-d16c-476d-ae76-b8cf9dc94a98,,
2026-08-30 07:33:54.725664+00,2026-08-30 07:33:54.725685+00,635036fe-e015-430b-8d72-e4403c7ab6d8,Rijd vandaag de pendbus ook?,,,,,false,,,,,,2026-08-30 07:33:54.725375+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,52d767f3-5f11-4d36-ae56-7e27d48db9ce,098a0909-d5e1-427a-88ac-bda635e9b475,,
2026-08-30 07:33:57.064495+00,2026-08-30 07:33:59.539939+00,b0f4639e-04e9-45ed-ba56-047a04a071f0,"Jazeker, vandaag, op zondag 30 augustus, rijdt de pendelbus van 09:00 uur 's ochtends tot 02:00 uur 's nachts. Hij rijdt lekker frequent heen en weer, dus je hoeft niet op een vaste tijd te letten.

Heb je nog andere vragen over de pendelbus of iets anders?",,,,,true,,LLM_RESPONSE,,,,2026-08-30 07:33:58+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,52d767f3-5f11-4d36-ae56-7e27d48db9ce,098a0909-d5e1-427a-88ac-bda635e9b475,,
2026-08-30 08:30:27.021587+00,2026-08-30 08:34:11.855055+00,730c6084-253e-4934-8fed-e6c94668b6be,"This Saturday you went ALL OUT! Thanks for bringing absolute madness and maximum energy to Day 2. Ready to check out today's highlights?

Tap below to get the recap! 👇",,,,,true,,,,,,2026-08-30 08:34:08+00,2026-08-30 08:30:30+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,52d767f3-5f11-4d36-ae56-7e27d48db9ce,098a0909-d5e1-427a-88ac-bda635e9b475,,
2026-08-30 08:50:17.452948+00,2026-08-30 08:50:17.452965+00,e0ab8dc5-e838-415f-bf66-3baac7c159eb,Rijd de pendelbus vandaag ook vanuit tilburg?,,,,,false,,,,,,2026-08-30 08:50:17.452736+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,52d767f3-5f11-4d36-ae56-7e27d48db9ce,098a0909-d5e1-427a-88ac-bda635e9b475,,
2026-08-30 08:50:20.644178+00,2026-08-30 08:50:24.05544+00,ef47aaa1-2e06-4c79-b5f1-9297962bf0ac,"Jazeker, de pendelbus rijdt vandaag, zondag 30 augustus, ook vanuit Tilburg! Hij start om 09:00 uur en rijdt door tot 02:00 uur 's nachts.

Wil je ook weten waar je precies moet zijn in Tilburg om op te stappen?",,,,,true,,LLM_RESPONSE,,,,2026-08-30 08:50:21+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,52d767f3-5f11-4d36-ae56-7e27d48db9ce,098a0909-d5e1-427a-88ac-bda635e9b475,,
2026-08-30 08:59:19.383479+00,2026-08-30 08:59:19.383505+00,a26c5be5-e7a3-40f9-828a-7b6b9f60c71a,Wat is de opstapplek van de bus naar decibel?,,,,,false,,,,,,2026-08-30 08:59:19.383133+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,52d767f3-5f11-4d36-ae56-7e27d48db9ce,098a0909-d5e1-427a-88ac-bda635e9b475,,
2026-08-30 08:59:23.42925+00,2026-08-30 08:59:25.446305+00,398e011d-5791-4bd2-bb98-a22fd62a5b60,"De shuttlebus naar Decibel outdoor vertrekt vanaf de Burgemeester Brokxlaan, vlakbij nummer 6, achter Tilburg Centraal Station. Je neemt de achteruitgang van het station en volgt dan de borden. Het is belangrijk om te weten dat dit niet de kant van het reguliere busstation is.

Kan ik je nog ergens anders mee helpen? Misschien met de tijden van de shuttlebus of de kosten?",,,,,true,,LLM_RESPONSE,,,,2026-08-30 08:59:24+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,52d767f3-5f11-4d36-ae56-7e27d48db9ce,098a0909-d5e1-427a-88ac-bda635e9b475,,
2026-08-30 10:30:31.037648+00,2026-08-30 10:30:55.19046+00,d3c28c0b-0a1b-4ffa-8e07-f2839095fd44,"You guys went ALL OUT! ⚡ Thank you for closing out Decibel outdoor in true hardcore style. Want to see today's epic final moments?

Tap the link to get the recap! 👇",,,,,true,,,,,,,2026-08-30 10:30:34+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,52d767f3-5f11-4d36-ae56-7e27d48db9ce,098a0909-d5e1-427a-88ac-bda635e9b475,,
2026-08-30 06:57:20.55849+00,2026-08-30 06:57:20.558509+00,809df34f-31fc-427f-ae77-d6d960575869,Kan ik mijn vriend ophalen op de lakeside parkeerplaats van de camping waar hij geslapen heeft vandaag zonder parkeer ticket,,,,,false,,,,,,2026-08-30 06:57:20.558241+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,1de99609-639c-4b2b-acff-93a2cae5bc08,09e95652-e9aa-4162-a526-b5a8d1b2c293,,
2026-08-30 06:57:26.470167+00,2026-08-30 06:57:28.736682+00,a157cde7-a433-479d-b79f-bb0dad5a3d49,"Nee, helaas kun je niet zonder parkeerticket de Lakeside parkeerplaats oprijden om je vriend op te halen. De Lakeside parkeerplaats is alleen toegankelijk voor bezoekers met een geldig Lakeside parkeerticket.

Als je iemand wilt ophalen zonder parkeerticket, kun je het beste naar de Kiss & Ride rijden. Deze bevindt zich op zondag bij de Kommerstraat in Hilvarenbeek. Volg daar de Kiss & Ride borden, dan kun je je vriend daar gemakkelijk oppikken.

Is dit een goede oplossing voor je?",,,,,true,,LLM_RESPONSE,,,,2026-08-30 06:57:53.024494+00,2026-08-30 06:57:27+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,1de99609-639c-4b2b-acff-93a2cae5bc08,09e95652-e9aa-4162-a526-b5a8d1b2c293,,
2026-08-30 06:57:52.534612+00,2026-08-30 06:57:52.534669+00,45854469-078b-486a-85ad-8295993fdd35,Dat is vanaf de camping heel ver,,,,,false,,,,,,2026-08-30 06:57:52.53431+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,1de99609-639c-4b2b-acff-93a2cae5bc08,09e95652-e9aa-4162-a526-b5a8d1b2c293,,
2026-08-30 06:58:01.581553+00,2026-08-30 06:58:03.60001+00,6bb63798-d752-451b-a4c9-caede30a38f2,"Ik snap dat de Kiss & Ride ver kan voelen vanaf de camping, dat is inderdaad een stukje lopen.

Als je geen Lakeside parkeerticket hebt, zijn er twee opties om je vriend op te halen:

1.  **Kiss & Ride (Kommerstraat):** Dit is de officiële plek om iemand op te halen zonder parkeerticket. Je vriend zal dan wel een stukje moeten lopen vanaf de camping naar de Kiss & Ride.
2.  **Reguliere parkeerplaats dichtbij Lakeside:** Je kunt een regulier parkeerticket kopen (€25,00) en parkeren op de reguliere parkeerplaats die het dichtst bij de Lakeside camping ligt (navigeer naar [PHONE], 5.125005). Vanaf daar is het een kortere wandeling naar de camping dan vanaf de Kiss & Ride.

Heb je al een regulier parkeerticket, of wil je er eentje aanschaffen om dichterbij te kunnen parkeren?",,,,,true,,LLM_RESPONSE,,,,2026-08-30 06:59:04.986414+00,2026-08-30 06:58:02+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,1de99609-639c-4b2b-acff-93a2cae5bc08,09e95652-e9aa-4162-a526-b5a8d1b2c293,,
2026-08-30 06:59:04.460877+00,2026-08-30 06:59:04.460895+00,6a587c00-fcd4-4193-8cd7-884a2e4971e3,Dus met een parkeerticket mag ik daar op hem wachten tot hij naar de auto loopt,,,,,false,,,,,,2026-08-30 06:59:04.460673+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,1de99609-639c-4b2b-acff-93a2cae5bc08,09e95652-e9aa-4162-a526-b5a8d1b2c293,,
2026-08-30 06:59:07.429565+00,2026-08-30 06:59:10.559954+00,897f8902-b536-4391-aff4-fd197078fca7,"Ja, absoluut! Als je een regulier parkeerticket hebt voor de parkeerplaats die het dichtst bij de Lakeside camping ligt (die bij de coördinaten [PHONE], 5.125005), dan mag je daar parkeren en op je vriend wachten totdat hij naar de auto loopt. Dat is precies waar die parkeerplaats voor bedoeld is.

Heb je nog vragen over de route of iets anders?",,,,,true,,LLM_RESPONSE,,,,2026-08-30 09:16:30.892115+00,2026-08-30 06:59:09+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,1de99609-639c-4b2b-acff-93a2cae5bc08,09e95652-e9aa-4162-a526-b5a8d1b2c293,,
2026-08-30 08:30:32.058229+00,2026-08-30 08:37:50.979098+00,a4e1781e-2e46-4555-ae69-7aca2b538be1,"This Saturday you went ALL OUT! Thanks for bringing absolute madness and maximum energy to Day 2. Ready to check out today's highlights?

Tap below to get the recap! 👇",,,,,true,,,,,,2026-08-30 09:16:30.892115+00,2026-08-30 08:30:33+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,1de99609-639c-4b2b-acff-93a2cae5bc08,09e95652-e9aa-4162-a526-b5a8d1b2c293,,
2026-08-30 09:16:30.207498+00,2026-08-30 09:16:30.207522+00,e3c304d1-7cde-401e-9560-d1b301810892,Zou het om kwart over 2 druk zijn bij de lakseside south parkeerplaats op zondags?,,,,,false,,,,,,2026-08-30 09:16:30.207196+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,1de99609-639c-4b2b-acff-93a2cae5bc08,09e95652-e9aa-4162-a526-b5a8d1b2c293,,
2026-08-30 09:16:33.432058+00,2026-08-30 09:16:36.575839+00,527ed719-e1d3-427f-9a44-6faa81472e2e,"Dat is een goede vraag! Ik kan je helaas geen exacte voorspelling geven over hoe druk het precies zal zijn op de Lakeside South parkeerplaats op zondag om kwart over twee. De drukte kan namelijk erg variëren.

Wat ik je wel kan vertellen, is dat het festivalterrein op zondag tot 02:00 uur open is, dus er zullen zeker nog mensen aankomen en vertrekken rond die tijd.

Als je je zorgen maakt over de drukte, raad ik je aan om iets eerder te komen of juist iets later, als dat mogelijk is. Kan ik je nog helpen met andere vragen over de parkeerplaatsen of de route?",,,,,true,,LLM_RESPONSE,,,,,2026-08-30 09:16:34+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,1de99609-639c-4b2b-acff-93a2cae5bc08,09e95652-e9aa-4162-a526-b5a8d1b2c293,,
2026-08-30 10:30:31.997543+00,2026-08-30 10:33:25.035329+00,7006b298-e9be-4f44-ba7d-e362ac8fb2f4,"You guys went ALL OUT! ⚡ Thank you for closing out Decibel outdoor in true hardcore style. Want to see today's epic final moments?

Tap the link to get the recap! 👇",,,,,true,,,,,,,2026-08-30 10:30:33+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,1de99609-639c-4b2b-acff-93a2cae5bc08,09e95652-e9aa-4162-a526-b5a8d1b2c293,,
2026-08-30 00:00:26.579958+00,2026-08-30 00:00:26.579986+00,8d376751-0d5c-4148-bc21-a9ffdbef305e,"Rozumiem, że chcesz mieć pewność, jak najłatwiej dotrzeć do przystanku shuttle busa z kempingu Comfort! Niestety, nie mam dokładnych informacji o konkretnej ścieżce czy lokalizacji przystanku shuttle busa na terenie festiwalu, która prowadziłaby bezpośrednio z kempingu Comfort.

Najlepiej będzie, jeśli na miejscu zapytasz członków ekipy festiwalowej lub udasz się do punktu informacyjnego na terenie festiwalu lub na kempingu Comfort. Oni będą mieli najbardziej aktualne wskazówki i pokażą Ci najkrótszą drogę!

Czy mogę Ci pomóc z czymś innym, na przykład z godzinami otwarcia kempingu?",,,,,true,,LLM_RESPONSE,,,,,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,db93395d-4ee0-4ef2-9dc3-4211e9d347ed,0c3c2968-ab18-44e6-ade7-ab892021040c,,
2026-08-30 08:30:30.714068+00,2026-08-30 10:35:21.753162+00,5831f859-cd16-4017-83f8-8aeb29b1a071,"This Saturday you went ALL OUT! Thanks for bringing absolute madness and maximum energy to Day 2. Ready to check out today's highlights?

Tap below to get the recap! 👇",,,,,true,,,,,,2026-08-30 10:30:58+00,2026-08-30 08:30:32+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,e5eaddda-99c7-4638-b797-e9a16e331776,0cd57727-a0c4-4db1-9771-a9bd6f084a05,,
2026-08-30 10:30:45.977293+00,2026-08-30 10:36:22.327749+00,58278889-7cb1-440a-9e54-4d53e38aa29d,"You guys went ALL OUT! ⚡ Thank you for closing out Decibel outdoor in true hardcore style. Want to see today's epic final moments?

Tap the link to get the recap! 👇",,,,,true,,,,,,2026-08-30 10:30:58+00,2026-08-30 10:30:46+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,e5eaddda-99c7-4638-b797-e9a16e331776,0cd57727-a0c4-4db1-9771-a9bd6f084a05,,
2026-08-30 08:22:43.008215+00,2026-08-30 08:22:43.008227+00,d4098328-ae90-4320-b2a4-360b8ab29e4c,Waar kan ik shuttlebus tickets kopen van Tilburg Centraal naar het festivalterrein en die dan ook retour zijn?,,,,,false,,,,,,2026-08-30 08:22:43.00803+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,4ce001c9-6cda-4594-9936-5db4c32d1793,12ac98bf-388a-425f-b765-12b4d457a5c1,,audio/ogg
2026-08-30 08:22:48.100973+00,2026-08-30 08:22:51.841284+00,a374d956-e517-4316-8ce1-d5debc93034d,"Je kunt je shuttlebustickets van Tilburg Centraal naar het festivalterrein en retour vooraf online kopen via de B2S ticketshop voor €11,00. Als je ter plaatse een ticket koopt, kost het €15,00. Het ticket is geldig voor één enkele heen- en terugreis.

De bus vertrekt vanaf de Burgemeester Brokxlaan bij nummer 6, achter Tilburg CS. Je verlaat het station aan de achterkant en volgt de borden. Let op: dit is niet de kant van het reguliere busstation. De rit duurt ongeveer 16 minuten en de bussen rijden frequent heen en weer, dus er zijn geen vaste vertrektijden.

Wil je ook weten wat de rijtijden van de shuttlebus zijn op de verschillende festivaldagen?",,,,,true,,LLM_RESPONSE,,,,2026-08-30 08:23:07.740434+00,2026-08-30 08:22:50+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,4ce001c9-6cda-4594-9936-5db4c32d1793,12ac98bf-388a-425f-b765-12b4d457a5c1,,
2026-08-30 08:23:07.271183+00,2026-08-30 08:23:07.271203+00,20acf1ab-bac2-4727-a16e-d4ffd5cbfb0c,Waarom staat er dan campsite tickets bij?,,,,,false,,,,,,2026-08-30 08:23:07.270916+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,4ce001c9-6cda-4594-9936-5db4c32d1793,12ac98bf-388a-425f-b765-12b4d457a5c1,,
2026-08-30 08:23:10.870684+00,2026-08-30 08:23:13.223109+00,23dff9cf-954a-4879-a943-07e80d9c3979,"Dat is een goede vraag! Er staat 'Campsite bus transfer ticket' bij omdat er een specifieke shuttlebusoptie is voor bezoekers die op de camping verblijven. Dit ticket is ook €11,00 in de voorverkoop en is bedoeld om het vervoer van en naar de camping te regelen.

Wil je meer weten over de verschillende soorten shuttlebus tickets of de tijden waarop de bussen rijden?",,,,,true,,LLM_RESPONSE,,,,2026-08-30 08:23:55.876945+00,2026-08-30 08:23:12+00,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,4ce001c9-6cda-4594-9936-5db4c32d1793,12ac98bf-388a-425f-b765-12b4d457a5c1,,
2026-08-30 08:23:55.26111+00,2026-08-30 08:23:55.261131+00,62872a14-1bb2-455d-9044-ecefd47dbc07,Maar waarom kan ik de normale shuttlebus tickets niet meer kopen? Ik wil niet naar de campsite,,,,,false,,,,,,2026-08-30 08:23:55.260819+00,,,56447371-ec28-4df4-a2ae-ba20a0cc3c9e,4ce001c9-6cda-4594-9936-5db4c32d1793,12ac98bf-388a-425f-b765-12b4d457a5c1,,
